id_reg,desc_reg,date,load_mwmed
NE,NORDESTE,2014-08-29 00:00:00,9706.92930256
S,SUL,2014-08-29 00:00:00,10695.20780393
SE,SUDESTE,2014-08-29 00:00:00,35876.98966667
N,NORTE,2014-08-30 00:00:00,5104.02916667
NE,NORDESTE,2014-08-30 00:00:00,9153.44201688
S,SUL,2014-08-30 00:00:00,9088.69222269
SE,SUDESTE,2014-08-30 00:00:00,32812.96841667
N,NORTE,2014-08-31 00:00:00,4721.70233333
NE,NORDESTE,2014-08-31 00:00:00,8352.86279265
S,SUL,2014-08-31 00:00:00,7584.62583318
SE,SUDESTE,2014-08-31 00:00:00,29662.5075
N,NORTE,2014-09-01 00:00:00,5234.11966667
NE,NORDESTE,2014-09-01 00:00:00,9492.34231364
S,SUL,2014-09-01 00:00:00,9981.68104287
SE,SUDESTE,2014-09-01 00:00:00,36272.923625
N,NORTE,2014-09-02 00:00:00,5342.88254167
NE,NORDESTE,2014-09-02 00:00:00,9920.59255583
S,SUL,2014-09-02 00:00:00,10526.59483788
SE,SUDESTE,2014-09-02 00:00:00,37590.93191667
N,NORTE,2014-09-03 00:00:00,5447.48008333
NE,NORDESTE,2014-09-03 00:00:00,10225.63394988
S,SUL,2014-09-03 00:00:00,10464.54525457
SE,SUDESTE,2014-09-03 00:00:00,37619.1445
N,NORTE,2014-09-04 00:00:00,5587.025
NE,NORDESTE,2014-09-04 00:00:00,10339.76231727
S,SUL,2014-09-04 00:00:00,10361.89688935
SE,SUDESTE,2014-09-04 00:00:00,36897.86883333
N,NORTE,2014-09-05 00:00:00,5437.63133333
NE,NORDESTE,2014-09-05 00:00:00,9997.42399
S,SUL,2014-09-05 00:00:00,10308.51983931
SE,SUDESTE,2014-09-05 00:00:00,35955.3775
N,NORTE,2014-09-06 00:00:00,5028.26241667
NE,NORDESTE,2014-09-06 00:00:00,9126.93527121
S,SUL,2014-09-06 00:00:00,8733.64142255
SE,SUDESTE,2014-09-06 00:00:00,32669.26495833
N,NORTE,2014-09-07 00:00:00,4776.9345
NE,NORDESTE,2014-09-07 00:00:00,8284.41835225
S,SUL,2014-09-07 00:00:00,7245.01810771
SE,SUDESTE,2014-09-07 00:00:00,28974.75820833
N,NORTE,2014-09-08 00:00:00,5203.02058333
NE,NORDESTE,2014-09-08 00:00:00,9255.68277822
S,SUL,2014-09-08 00:00:00,9947.46252885
SE,SUDESTE,2014-09-08 00:00:00,35327.78879167
N,NORTE,2014-09-09 00:00:00,5440.69929167
NE,NORDESTE,2014-09-09 00:00:00,9567.44858053
S,SUL,2014-09-09 00:00:00,10831.72233727
SE,SUDESTE,2014-09-09 00:00:00,37167.5445
N,NORTE,2014-09-10 00:00:00,5481.21095833
NE,NORDESTE,2014-09-10 00:00:00,9687.49008031
S,SUL,2014-09-10 00:00:00,11119.09513813
SE,SUDESTE,2014-09-10 00:00:00,37921.737875
N,NORTE,2014-09-11 00:00:00,5508.48341667
NE,NORDESTE,2014-09-11 00:00:00,9764.21547972
S,SUL,2014-09-11 00:00:00,11029.13675705
SE,SUDESTE,2014-09-11 00:00:00,38631.28795833
N,NORTE,2014-09-12 00:00:00,5399.75295833
NE,NORDESTE,2014-09-12 00:00:00,9704.62312076
S,SUL,2014-09-12 00:00:00,11082.11399063
SE,SUDESTE,2014-09-12 00:00:00,38214.53704167
N,NORTE,2014-09-13 00:00:00,5088.62141667
NE,NORDESTE,2014-09-13 00:00:00,9187.51390906
S,SUL,2014-09-13 00:00:00,9643.39958658
SE,SUDESTE,2014-09-13 00:00:00,34016.26408333
N,NORTE,2014-09-14 00:00:00,4885.59975
NE,NORDESTE,2014-09-14 00:00:00,8349.56574958
S,SUL,2014-09-14 00:00:00,7982.54944696
SE,SUDESTE,2014-09-14 00:00:00,30606.27591667
N,NORTE,2014-09-15 00:00:00,5492.63491667
NE,NORDESTE,2014-09-15 00:00:00,9373.90104764
S,SUL,2014-09-15 00:00:00,10520.9139915
SE,SUDESTE,2014-09-15 00:00:00,37414.228125
N,NORTE,2014-09-16 00:00:00,5582.62583333
NE,NORDESTE,2014-09-16 00:00:00,9801.11847432
S,SUL,2014-09-16 00:00:00,10619.54843072
SE,SUDESTE,2014-09-16 00:00:00,38373.03858333
N,NORTE,2014-09-17 00:00:00,5473.670375
NE,NORDESTE,2014-09-17 00:00:00,9912.99341132
S,SUL,2014-09-17 00:00:00,10724.63815154
SE,SUDESTE,2014-09-17 00:00:00,38016.16108333
N,NORTE,2014-09-18 00:00:00,5361.63175
NE,NORDESTE,2014-09-18 00:00:00,9910.19943566
S,SUL,2014-09-18 00:00:00,10758.52683774
SE,SUDESTE,2014-09-18 00:00:00,38198.26541667
N,NORTE,2014-09-19 00:00:00,5328.051625
NE,NORDESTE,2014-09-19 00:00:00,9821.78322935
S,SUL,2014-09-19 00:00:00,10417.69804338
SE,SUDESTE,2014-09-19 00:00:00,38476.71145833
N,NORTE,2014-09-20 00:00:00,5130.94016667
NE,NORDESTE,2014-09-20 00:00:00,9410.28330488
S,SUL,2014-09-20 00:00:00,8835.99703417
SE,SUDESTE,2014-09-20 00:00:00,35302.54241667
N,NORTE,2014-09-21 00:00:00,4780.98554167
NE,NORDESTE,2014-09-21 00:00:00,8848.53852266
S,SUL,2014-09-21 00:00:00,7446.65107458
SE,SUDESTE,2014-09-21 00:00:00,31255.04416667
N,NORTE,2014-09-22 00:00:00,5434.40316667
NE,NORDESTE,2014-09-22 00:00:00,9931.15667278
S,SUL,2014-09-22 00:00:00,10070.45715313
SE,SUDESTE,2014-09-22 00:00:00,35605.19858333
N,NORTE,2014-09-23 00:00:00,5467.01295833
NE,NORDESTE,2014-09-23 00:00:00,9879.16937478
S,SUL,2014-09-23 00:00:00,10588.34498783
SE,SUDESTE,2014-09-23 00:00:00,36578.87833333
N,NORTE,2014-09-24 00:00:00,5391.28216667
NE,NORDESTE,2014-09-24 00:00:00,9892.67998157
S,SUL,2014-09-24 00:00:00,10672.71484904
SE,SUDESTE,2014-09-24 00:00:00,37618.86416667
N,NORTE,2014-09-25 00:00:00,5361.91266667
NE,NORDESTE,2014-09-25 00:00:00,9924.92710286
S,SUL,2014-09-25 00:00:00,10733.51435608
SE,SUDESTE,2014-09-25 00:00:00,37902.35383333
N,NORTE,2014-09-26 00:00:00,5372.717625
NE,NORDESTE,2014-09-26 00:00:00,9928.17715649
S,SUL,2014-09-26 00:00:00,10613.38831296
SE,SUDESTE,2014-09-26 00:00:00,38249.94741667
N,NORTE,2014-09-27 00:00:00,5104.72470833
NE,NORDESTE,2014-09-27 00:00:00,9458.64194514
S,SUL,2014-09-27 00:00:00,8977.96622375
SE,SUDESTE,2014-09-27 00:00:00,34605.236
N,NORTE,2014-09-28 00:00:00,4849.88329167
NE,NORDESTE,2014-09-28 00:00:00,8706.77839916
S,SUL,2014-09-28 00:00:00,7545.08395233
SE,SUDESTE,2014-09-28 00:00:00,31041.310875
N,NORTE,2014-09-29 00:00:00,5398.43458333
NE,NORDESTE,2014-09-29 00:00:00,9912.38997129
S,SUL,2014-09-29 00:00:00,10291.09731121
SE,SUDESTE,2014-09-29 00:00:00,38123.49916667
N,NORTE,2014-09-30 00:00:00,5436.649875
NE,NORDESTE,2014-09-30 00:00:00,10104.6859588
S,SUL,2014-09-30 00:00:00,10713.14054525
SE,SUDESTE,2014-09-30 00:00:00,39296.07983333
N,NORTE,2014-10-01 00:00:00,5350.42258333
NE,NORDESTE,2014-10-01 00:00:00,10170.50166873
S,SUL,2014-10-01 00:00:00,10545.88642671
SE,SUDESTE,2014-10-01 00:00:00,39520.55675
N,NORTE,2014-10-02 00:00:00,5250.708
NE,NORDESTE,2014-10-02 00:00:00,10213.7638465
S,SUL,2014-10-02 00:00:00,10484.55069604
SE,SUDESTE,2014-10-02 00:00:00,37863.366
N,NORTE,2014-10-03 00:00:00,5110.021625
NE,NORDESTE,2014-10-03 00:00:00,9891.50699808
S,SUL,2014-10-03 00:00:00,10361.83011867
SE,SUDESTE,2014-10-03 00:00:00,36300.25608333
N,NORTE,2014-10-04 00:00:00,4787.30633333
NE,NORDESTE,2014-10-04 00:00:00,9135.19734461
S,SUL,2014-10-04 00:00:00,8647.55194683
SE,SUDESTE,2014-10-04 00:00:00,32457.394
N,NORTE,2014-10-05 00:00:00,4564.99770833
NE,NORDESTE,2014-10-05 00:00:00,8113.59296595
S,SUL,2014-10-05 00:00:00,7119.99139183
SE,SUDESTE,2014-10-05 00:00:00,28359.286375
N,NORTE,2014-10-06 00:00:00,5184.467875
NE,NORDESTE,2014-10-06 00:00:00,9259.717534
S,SUL,2014-10-06 00:00:00,10049.71785858
SE,SUDESTE,2014-10-06 00:00:00,34855.6375
N,NORTE,2014-10-07 00:00:00,5230.66025
NE,NORDESTE,2014-10-07 00:00:00,9698.93045309
S,SUL,2014-10-07 00:00:00,10724.16558746
SE,SUDESTE,2014-10-07 00:00:00,36297.67383333
N,NORTE,2014-10-08 00:00:00,5288.5935
NE,NORDESTE,2014-10-08 00:00:00,9735.48482485
S,SUL,2014-10-08 00:00:00,11138.56769025
SE,SUDESTE,2014-10-08 00:00:00,37436.57670833
N,NORTE,2014-10-09 00:00:00,5319.70716667
NE,NORDESTE,2014-10-09 00:00:00,9733.66698568
S,SUL,2014-10-09 00:00:00,11382.67796525
SE,SUDESTE,2014-10-09 00:00:00,38387.46470833
N,NORTE,2014-10-10 00:00:00,5261.40508333
NE,NORDESTE,2014-10-10 00:00:00,9851.52332958
S,SUL,2014-10-10 00:00:00,11501.98163471
SE,SUDESTE,2014-10-10 00:00:00,39377.65279167
N,NORTE,2014-10-11 00:00:00,5083.988625
NE,NORDESTE,2014-10-11 00:00:00,9478.10818287
S,SUL,2014-10-11 00:00:00,9706.41569313
SE,SUDESTE,2014-10-11 00:00:00,36235.24320833
N,NORTE,2014-10-12 00:00:00,4631.27370833
NE,NORDESTE,2014-10-12 00:00:00,8576.75913095
S,SUL,2014-10-12 00:00:00,8222.71569862
SE,SUDESTE,2014-10-12 00:00:00,31949.240875
N,NORTE,2014-10-13 00:00:00,5037.277125
NE,NORDESTE,2014-10-13 00:00:00,9604.74777817
S,SUL,2014-10-13 00:00:00,11172.3660185
SE,SUDESTE,2014-10-13 00:00:00,39875.84079167
N,NORTE,2014-10-14 00:00:00,5241.15083333
NE,NORDESTE,2014-10-14 00:00:00,10147.01693365
S,SUL,2014-10-14 00:00:00,11385.77758496
SE,SUDESTE,2014-10-14 00:00:00,41261.06975
N,NORTE,2014-10-15 00:00:00,5205.1205
NE,NORDESTE,2014-10-15 00:00:00,10208.30552704
S,SUL,2014-10-15 00:00:00,11406.33296125
SE,SUDESTE,2014-10-15 00:00:00,41046.52408333
N,NORTE,2014-10-16 00:00:00,5161.32379167
NE,NORDESTE,2014-10-16 00:00:00,10261.31805668
S,SUL,2014-10-16 00:00:00,11418.18124408
SE,SUDESTE,2014-10-16 00:00:00,41257.06804167
N,NORTE,2014-10-17 00:00:00,5137.58691667
NE,NORDESTE,2014-10-17 00:00:00,10308.75123861
S,SUL,2014-10-17 00:00:00,11421.75101063
SE,SUDESTE,2014-10-17 00:00:00,41705.08295833
N,NORTE,2014-10-18 00:00:00,4910.16995833
NE,NORDESTE,2014-10-18 00:00:00,9703.43927452
S,SUL,2014-10-18 00:00:00,9589.15558437
SE,SUDESTE,2014-10-18 00:00:00,37209.50945833
N,NORTE,2014-10-19 00:00:00,4619.82947826
NE,NORDESTE,2014-10-19 00:00:00,8935.67784553
S,SUL,2014-10-19 00:00:00,7897.31909891
SE,SUDESTE,2014-10-19 00:00:00,33402.5223913
N,NORTE,2014-10-20 00:00:00,5165.30166667
NE,NORDESTE,2014-10-20 00:00:00,9870.72694853
S,SUL,2014-10-20 00:00:00,10273.77256629
SE,SUDESTE,2014-10-20 00:00:00,38616.74604167
N,NORTE,2014-10-21 00:00:00,5379.07791667
NE,NORDESTE,2014-10-21 00:00:00,10209.46879512
S,SUL,2014-10-21 00:00:00,10693.91365883
SE,SUDESTE,2014-10-21 00:00:00,37960.17795833
N,NORTE,2014-10-22 00:00:00,5177.012
NE,NORDESTE,2014-10-22 00:00:00,9830.91114587
S,SUL,2014-10-22 00:00:00,10735.58278104
SE,SUDESTE,2014-10-22 00:00:00,37548.83375
N,NORTE,2014-10-23 00:00:00,5170.03808333
NE,NORDESTE,2014-10-23 00:00:00,9982.79654957
S,SUL,2014-10-23 00:00:00,10972.34519127
SE,SUDESTE,2014-10-23 00:00:00,37687.98954167
N,NORTE,2014-10-24 00:00:00,5033.34775
NE,NORDESTE,2014-10-24 00:00:00,10026.51084615
S,SUL,2014-10-24 00:00:00,11244.54843869
SE,SUDESTE,2014-10-24 00:00:00,38487.59779167
N,NORTE,2014-10-25 00:00:00,5032.61541667
NE,NORDESTE,2014-10-25 00:00:00,9490.78147383
S,SUL,2014-10-25 00:00:00,9578.92956164
SE,SUDESTE,2014-10-25 00:00:00,34581.52525
N,NORTE,2014-10-26 00:00:00,4655.567125
NE,NORDESTE,2014-10-26 00:00:00,8639.43228898
S,SUL,2014-10-26 00:00:00,7968.02115262
SE,SUDESTE,2014-10-26 00:00:00,30480.128125
N,NORTE,2014-10-27 00:00:00,5166.73845833
NE,NORDESTE,2014-10-27 00:00:00,9804.57929907
S,SUL,2014-10-27 00:00:00,11229.14218096
SE,SUDESTE,2014-10-27 00:00:00,36039.05441667
N,NORTE,2014-10-28 00:00:00,5329.001875
NE,NORDESTE,2014-10-28 00:00:00,10212.68220303
S,SUL,2014-10-28 00:00:00,12104.42196185
SE,SUDESTE,2014-10-28 00:00:00,36701.99020833
N,NORTE,2014-10-29 00:00:00,5419.18441667
NE,NORDESTE,2014-10-29 00:00:00,10149.99745395
S,SUL,2014-10-29 00:00:00,12440.43951978
SE,SUDESTE,2014-10-29 00:00:00,37326.42791667
N,NORTE,2014-10-30 00:00:00,5477.13766667
NE,NORDESTE,2014-10-30 00:00:00,9976.39856719
S,SUL,2014-10-30 00:00:00,11838.16260916
SE,SUDESTE,2014-10-30 00:00:00,39059.33220833
N,NORTE,2014-10-31 00:00:00,5366.252375
NE,NORDESTE,2014-10-31 00:00:00,9932.36764313
S,SUL,2014-10-31 00:00:00,11546.78670346
SE,SUDESTE,2014-10-31 00:00:00,39623.08020833
N,NORTE,2014-11-01 00:00:00,5112.26420833
NE,NORDESTE,2014-11-01 00:00:00,9309.85678115
S,SUL,2014-11-01 00:00:00,9863.77119866
SE,SUDESTE,2014-11-01 00:00:00,35558.9285
N,NORTE,2014-11-02 00:00:00,4897.02429167
NE,NORDESTE,2014-11-02 00:00:00,8621.60205101
S,SUL,2014-11-02 00:00:00,8107.46590562
SE,SUDESTE,2014-11-02 00:00:00,31761.4825
N,NORTE,2014-11-03 00:00:00,5276.23625
NE,NORDESTE,2014-11-03 00:00:00,9829.98548851
S,SUL,2014-11-03 00:00:00,11238.55485913
SE,SUDESTE,2014-11-03 00:00:00,38482.35266667
N,NORTE,2014-11-04 00:00:00,5354.19358333
NE,NORDESTE,2014-11-04 00:00:00,10081.103623
S,SUL,2014-11-04 00:00:00,11469.40824946
SE,SUDESTE,2014-11-04 00:00:00,39997.56225
N,NORTE,2014-11-05 00:00:00,5320.90004167
NE,NORDESTE,2014-11-05 00:00:00,10110.42928953
S,SUL,2014-11-05 00:00:00,11006.55417793
SE,SUDESTE,2014-11-05 00:00:00,40103.13304167
N,NORTE,2014-11-06 00:00:00,5345.809625
NE,NORDESTE,2014-11-06 00:00:00,10159.0115121
S,SUL,2014-11-06 00:00:00,11164.90646535
SE,SUDESTE,2014-11-06 00:00:00,39616.66875
N,NORTE,2014-11-07 00:00:00,5374.31908333
NE,NORDESTE,2014-11-07 00:00:00,10147.13773604
S,SUL,2014-11-07 00:00:00,10906.70324106
SE,SUDESTE,2014-11-07 00:00:00,39634.173625
N,NORTE,2014-11-08 00:00:00,5192.464875
NE,NORDESTE,2014-11-08 00:00:00,9794.68804859
S,SUL,2014-11-08 00:00:00,9250.69282609
SE,SUDESTE,2014-11-08 00:00:00,35939.2995
N,NORTE,2014-11-09 00:00:00,4755.32216667
NE,NORDESTE,2014-11-09 00:00:00,9014.25594984
S,SUL,2014-11-09 00:00:00,8054.05477502
SE,SUDESTE,2014-11-09 00:00:00,31704.554625
N,NORTE,2014-11-10 00:00:00,5212.82766667
NE,NORDESTE,2014-11-10 00:00:00,10119.079439
S,SUL,2014-11-10 00:00:00,11266.33873914
SE,SUDESTE,2014-11-10 00:00:00,37242.29341667
N,NORTE,2014-11-11 00:00:00,5469.53141667
NE,NORDESTE,2014-11-11 00:00:00,10310.21478143
S,SUL,2014-11-11 00:00:00,11671.25550714
SE,SUDESTE,2014-11-11 00:00:00,38100.20216667
N,NORTE,2014-11-12 00:00:00,5479.925375
NE,NORDESTE,2014-11-12 00:00:00,10477.60234416
S,SUL,2014-11-12 00:00:00,11603.92106415
SE,SUDESTE,2014-11-12 00:00:00,38638.22629167
N,NORTE,2014-11-13 00:00:00,5204.16554167
NE,NORDESTE,2014-11-13 00:00:00,10384.43302519
S,SUL,2014-11-13 00:00:00,11511.21160911
SE,SUDESTE,2014-11-13 00:00:00,39040.51966667
N,NORTE,2014-11-14 00:00:00,5260.78858333
NE,NORDESTE,2014-11-14 00:00:00,10381.02992314
S,SUL,2014-11-14 00:00:00,11061.06413289
SE,SUDESTE,2014-11-14 00:00:00,36808.09329167
N,NORTE,2014-11-15 00:00:00,4889.60170833
NE,NORDESTE,2014-11-15 00:00:00,9395.92500798
S,SUL,2014-11-15 00:00:00,8722.79413112
SE,SUDESTE,2014-11-15 00:00:00,30306.497375
N,NORTE,2014-11-16 00:00:00,4693.063625
NE,NORDESTE,2014-11-16 00:00:00,8980.13372466
S,SUL,2014-11-16 00:00:00,8092.6669493
SE,SUDESTE,2014-11-16 00:00:00,28275.822
N,NORTE,2014-11-17 00:00:00,5239.31870833
NE,NORDESTE,2014-11-17 00:00:00,9915.60530392
S,SUL,2014-11-17 00:00:00,11331.9552477
SE,SUDESTE,2014-11-17 00:00:00,35025.73854167
N,NORTE,2014-11-18 00:00:00,5218.21108333
NE,NORDESTE,2014-11-18 00:00:00,9864.67610337
S,SUL,2014-11-18 00:00:00,11813.24218971
SE,SUDESTE,2014-11-18 00:00:00,36581.06933333
N,NORTE,2014-11-19 00:00:00,5118.85866667
NE,NORDESTE,2014-11-19 00:00:00,9798.54052267
S,SUL,2014-11-19 00:00:00,12110.40558612
SE,SUDESTE,2014-11-19 00:00:00,37482.76870833
N,NORTE,2014-11-20 00:00:00,4940.81808333
NE,NORDESTE,2014-11-20 00:00:00,9834.06362001
S,SUL,2014-11-20 00:00:00,12231.74235871
SE,SUDESTE,2014-11-20 00:00:00,35799.8005
N,NORTE,2014-11-21 00:00:00,4960.83454167
NE,NORDESTE,2014-11-21 00:00:00,9905.36779975
S,SUL,2014-11-21 00:00:00,12176.67501016
SE,SUDESTE,2014-11-21 00:00:00,38161.0185
N,NORTE,2014-11-22 00:00:00,4909.547625
NE,NORDESTE,2014-11-22 00:00:00,9514.02659169
S,SUL,2014-11-22 00:00:00,10173.7439178
SE,SUDESTE,2014-11-22 00:00:00,35730.12329167
N,NORTE,2014-11-23 00:00:00,4711.79354989
NE,NORDESTE,2014-11-23 00:00:00,8820.80012256
S,SUL,2014-11-23 00:00:00,8485.82788327
SE,SUDESTE,2014-11-23 00:00:00,31887.987375
N,NORTE,2014-11-24 00:00:00,5245.23595833
NE,NORDESTE,2014-11-24 00:00:00,10034.20514495
S,SUL,2014-11-24 00:00:00,11752.67875057
SE,SUDESTE,2014-11-24 00:00:00,37770.51020833
N,NORTE,2014-11-25 00:00:00,5328.899625
NE,NORDESTE,2014-11-25 00:00:00,10234.44478584
S,SUL,2014-11-25 00:00:00,11985.14774041
SE,SUDESTE,2014-11-25 00:00:00,38948.727375
N,NORTE,2014-11-26 00:00:00,5320.561625
NE,NORDESTE,2014-11-26 00:00:00,10274.95433275
S,SUL,2014-11-26 00:00:00,11766.32404786
SE,SUDESTE,2014-11-26 00:00:00,39396.371375
N,NORTE,2014-11-27 00:00:00,5309.85070833
NE,NORDESTE,2014-11-27 00:00:00,10261.59953367
S,SUL,2014-11-27 00:00:00,12035.46626148
SE,SUDESTE,2014-11-27 00:00:00,38881.16420833
N,NORTE,2014-11-28 00:00:00,5292.107375
NE,NORDESTE,2014-11-28 00:00:00,10407.5067785
S,SUL,2014-11-28 00:00:00,11977.64408016
SE,SUDESTE,2014-11-28 00:00:00,37640.54029167
N,NORTE,2014-11-29 00:00:00,5157.84029167
NE,NORDESTE,2014-11-29 00:00:00,9814.76727041
S,SUL,2014-11-29 00:00:00,10531.97182452
SE,SUDESTE,2014-11-29 00:00:00,33584.01991667
N,NORTE,2014-11-30 00:00:00,4942.65366667
NE,NORDESTE,2014-11-30 00:00:00,8997.84676444
S,SUL,2014-11-30 00:00:00,9184.82399836
SE,SUDESTE,2014-11-30 00:00:00,30323.24058333
N,NORTE,2014-12-01 00:00:00,5400.36095833
NE,NORDESTE,2014-12-01 00:00:00,10121.17730084
S,SUL,2014-12-01 00:00:00,12367.71416613
SE,SUDESTE,2014-12-01 00:00:00,37333.91370833
N,NORTE,2014-12-02 00:00:00,5429.67033333
NE,NORDESTE,2014-12-02 00:00:00,10295.12171873
S,SUL,2014-12-02 00:00:00,12868.65784765
SE,SUDESTE,2014-12-02 00:00:00,38673.92479167
N,NORTE,2014-12-03 00:00:00,5466.98175
NE,NORDESTE,2014-12-03 00:00:00,10298.71189832
S,SUL,2014-12-03 00:00:00,12243.58779263
SE,SUDESTE,2014-12-03 00:00:00,39411.044625
N,NORTE,2014-12-04 00:00:00,5388.921
NE,NORDESTE,2014-12-04 00:00:00,10365.0231944
S,SUL,2014-12-04 00:00:00,11874.23128021
SE,SUDESTE,2014-12-04 00:00:00,39570.35004167
N,NORTE,2014-12-05 00:00:00,5247.38558333
NE,NORDESTE,2014-12-05 00:00:00,10510.98939002
S,SUL,2014-12-05 00:00:00,11861.92050576
SE,SUDESTE,2014-12-05 00:00:00,37392.08516667
N,NORTE,2014-12-06 00:00:00,5022.46316667
NE,NORDESTE,2014-12-06 00:00:00,9754.61510768
S,SUL,2014-12-06 00:00:00,10339.60791602
SE,SUDESTE,2014-12-06 00:00:00,33264.87141667
N,NORTE,2014-12-07 00:00:00,4684.943875
NE,NORDESTE,2014-12-07 00:00:00,8912.8155068
S,SUL,2014-12-07 00:00:00,9617.75187243
SE,SUDESTE,2014-12-07 00:00:00,30457.70533333
N,NORTE,2014-12-08 00:00:00,4792.12225
NE,NORDESTE,2014-12-08 00:00:00,9538.80641218
S,SUL,2014-12-08 00:00:00,13081.70789256
SE,SUDESTE,2014-12-08 00:00:00,37206.30070833
N,NORTE,2014-12-09 00:00:00,5312.14133333
NE,NORDESTE,2014-12-09 00:00:00,10122.91541069
S,SUL,2014-12-09 00:00:00,13127.04936471
SE,SUDESTE,2014-12-09 00:00:00,39095.31879167
N,NORTE,2014-12-10 00:00:00,4982.40483333
NE,NORDESTE,2014-12-10 00:00:00,10184.39016995
S,SUL,2014-12-10 00:00:00,13030.27125187
SE,SUDESTE,2014-12-10 00:00:00,39183.719875
N,NORTE,2014-12-11 00:00:00,5028.61408333
NE,NORDESTE,2014-12-11 00:00:00,10193.62614835
S,SUL,2014-12-11 00:00:00,12797.89201765
SE,SUDESTE,2014-12-11 00:00:00,39547.965125
N,NORTE,2014-12-12 00:00:00,5127.027625
NE,NORDESTE,2014-12-12 00:00:00,10177.05227139
S,SUL,2014-12-12 00:00:00,12432.55422838
SE,SUDESTE,2014-12-12 00:00:00,39573.67791667
N,NORTE,2014-12-13 00:00:00,5102.72404167
NE,NORDESTE,2014-12-13 00:00:00,9607.28916225
S,SUL,2014-12-13 00:00:00,10360.85628894
SE,SUDESTE,2014-12-13 00:00:00,35499.161
N,NORTE,2014-12-14 00:00:00,4762.695
NE,NORDESTE,2014-12-14 00:00:00,8893.05896502
S,SUL,2014-12-14 00:00:00,8747.67001309
SE,SUDESTE,2014-12-14 00:00:00,31553.06420833
N,NORTE,2014-12-15 00:00:00,5149.71495833
NE,NORDESTE,2014-12-15 00:00:00,10003.58268187
S,SUL,2014-12-15 00:00:00,11448.86966839
SE,SUDESTE,2014-12-15 00:00:00,36027.00245833
N,NORTE,2014-12-16 00:00:00,5224.476375
NE,NORDESTE,2014-12-16 00:00:00,9942.06847343
S,SUL,2014-12-16 00:00:00,11917.53779496
SE,SUDESTE,2014-12-16 00:00:00,36806.53416667
N,NORTE,2014-12-17 00:00:00,5159.65420833
NE,NORDESTE,2014-12-17 00:00:00,9820.58154725
S,SUL,2014-12-17 00:00:00,11969.45401529
SE,SUDESTE,2014-12-17 00:00:00,37526.224625
N,NORTE,2014-12-18 00:00:00,5150.75125
NE,NORDESTE,2014-12-18 00:00:00,9666.38006652
S,SUL,2014-12-18 00:00:00,12256.85828949
SE,SUDESTE,2014-12-18 00:00:00,38697.30925
N,NORTE,2014-12-19 00:00:00,5092.669125
NE,NORDESTE,2014-12-19 00:00:00,9700.94242631
S,SUL,2014-12-19 00:00:00,11986.23894981
SE,SUDESTE,2014-12-19 00:00:00,38554.70170833
N,NORTE,2014-12-20 00:00:00,4880.32179167
NE,NORDESTE,2014-12-20 00:00:00,9215.82166499
S,SUL,2014-12-20 00:00:00,10751.26825305
SE,SUDESTE,2014-12-20 00:00:00,35371.47920512
N,NORTE,2014-12-21 00:00:00,4775.92091667
NE,NORDESTE,2014-12-21 00:00:00,8837.62841507
S,SUL,2014-12-21 00:00:00,8583.70549117
SE,SUDESTE,2014-12-21 00:00:00,33020.10632455
N,NORTE,2014-12-22 00:00:00,5140.079875
NE,NORDESTE,2014-12-22 00:00:00,9630.36442365
S,SUL,2014-12-22 00:00:00,9496.51124387
SE,SUDESTE,2014-12-22 00:00:00,37940.828375
N,NORTE,2014-12-23 00:00:00,5043.864375
NE,NORDESTE,2014-12-23 00:00:00,9798.51146452
S,SUL,2014-12-23 00:00:00,9253.10640628
SE,SUDESTE,2014-12-23 00:00:00,36806.19666667
N,NORTE,2014-12-24 00:00:00,4862.20333333
NE,NORDESTE,2014-12-24 00:00:00,9195.2416246
S,SUL,2014-12-24 00:00:00,8280.43339033
SE,SUDESTE,2014-12-24 00:00:00,32347.27704167
N,NORTE,2014-12-25 00:00:00,4499.426125
NE,NORDESTE,2014-12-25 00:00:00,8247.15052718
S,SUL,2014-12-25 00:00:00,7190.69464366
SE,SUDESTE,2014-12-25 00:00:00,28549.80395833
N,NORTE,2014-12-26 00:00:00,4938.19795833
NE,NORDESTE,2014-12-26 00:00:00,9266.00571876
S,SUL,2014-12-26 00:00:00,9168.97190553
SE,SUDESTE,2014-12-26 00:00:00,34265.57120833
N,NORTE,2014-12-27 00:00:00,5069.5845
NE,NORDESTE,2014-12-27 00:00:00,9216.63232433
S,SUL,2014-12-27 00:00:00,8623.62131404
SE,SUDESTE,2014-12-27 00:00:00,34325.69933333
N,NORTE,2014-12-28 00:00:00,4970.92645833
NE,NORDESTE,2014-12-28 00:00:00,8758.37848054
S,SUL,2014-12-28 00:00:00,8132.38096921
SE,SUDESTE,2014-12-28 00:00:00,33134.87229167
N,NORTE,2014-12-29 00:00:00,5273.956125
NE,NORDESTE,2014-12-29 00:00:00,9880.50481144
S,SUL,2014-12-29 00:00:00,9581.72277013
SE,SUDESTE,2014-12-29 00:00:00,37928.02104167
N,NORTE,2014-12-30 00:00:00,5206.237
NE,NORDESTE,2014-12-30 00:00:00,10076.38771555
S,SUL,2014-12-30 00:00:00,9911.45894023
SE,SUDESTE,2014-12-30 00:00:00,37841.930625
N,NORTE,2014-12-31 00:00:00,4938.97245833
NE,NORDESTE,2014-12-31 00:00:00,9405.40898851
S,SUL,2014-12-31 00:00:00,8897.80226336
